:@computed_region_43wa_7qmu,:@computed_region_6mkv_f3dw,:@computed_region_awaf_s7ux,:@computed_region_bdys_3d7i,:@computed_region_d3ds_rm58,:@computed_region_d9mm_jgwp,:@computed_region_rpca_8um6,:@computed_region_vrxf_vc4k,arrest,beat,block,case_number,community_area,date,description,district,domestic,fbi_code,id,iucr,latitude,location,location_description,longitude,primary_type,updated_on,ward,x_coordinate,y_coordinate,year
6,21867,23,339,276,13,58,63,False,0823,037XX W 60TH ST,JC201292,65,2019-03-26T21:00:00.000,$500 AND UNDER,008,False,06,11635959,0820,41.784210853,"{'type': 'Point', 'coordinates': [-87.71674491, 41.784210853]}",STREET,-87.71674491,THEFT,2019-04-02T16:10:50.000,23,1152412,1864560,2019
22,21861,45,7,218,10,19,50,False,0523,124XX S EGGLESTON AVE,JC201215,53,2019-03-26T21:00:00.000,SIMPLE,005,False,08B,11636202,0460,41.668248339,"{'type': 'Point', 'coordinates': [-87.633170671, 41.668248339]}",RESIDENCE,-87.633170671,BATTERY,2019-04-02T16:10:50.000,34,1175549,1822479,2019
31,21554,17,556,229,20,59,70,False,0621,007XX W 76TH ST,JC200908,71,2019-03-26T21:00:00.000,$500 AND UNDER,006,False,06,11635731,0820,41.756091755,"{'type': 'Point', 'coordinates': [-87.643215421, 41.756091755]}",APARTMENT,-87.643215421,THEFT,2019-04-02T16:10:50.000,17,1172548,1854466,2019
28,21569,14,755,130,21,57,32,False,1024,025XX S ST LOUIS AVE,JC200945,30,2019-03-26T21:00:00.000,OVER $500,010,True,06,11636240,0810,41.845672943,"{'type': 'Point', 'coordinates': [-87.712385902, 41.845672943]}",APARTMENT,-87.712385902,THEFT,2019-04-02T16:10:50.000,22,1153439,1886965,2019
4,22260,53,348,206,18,60,9,True,0312,004XX E MARQUETTE RD,JC200885,42,2019-03-26T20:57:00.000,MANU/DEL:CANNABIS 10GM OR LESS,003,False,18,11635690,1821,41.7729828,"{'type': 'Point', 'coordinates': [-87.614553465, 41.7729828]}",STREET,-87.614553465,NARCOTICS,2019-04-02T16:10:50.000,20,1180317,1860685,2019
35,21202,9,431,240,19,25,41,True,0412,016XX E 87TH ST,JC200928,45,2019-03-26T20:56:00.000,POSS: CANNABIS 30GMS OR LESS,004,False,18,11635706,1811,41.736934886,"{'type': 'Point', 'coordinates': [-87.584240948, 41.736934886]}",STREET,-87.584240948,NARCOTICS,2019-04-02T16:10:50.000,8,1188700,1847620,2019
24,21849,13,666,10,5,20,6,True,1911,047XX N ROCKWELL ST,JC200948,4,2019-03-26T20:55:00.000,POSS: METHAMPHETAMINES,019,False,18,11635696,2031,41.967667261,"{'type': 'Point', 'coordinates': [-87.693769372, 41.967667261]}",ALLEY,-87.693769372,NARCOTICS,2019-04-02T16:10:50.000,40,1158180,1931457,2019
30,21867,6,333,208,13,58,64,True,0831,071XX S TALMAN AVE,JC200888,66,2019-03-26T20:55:00.000,DOMESTIC BATTERY SIMPLE,008,True,08B,11635601,0486,41.763695032,"{'type': 'Point', 'coordinates': [-87.689333217, 41.763695032]}",APARTMENT,-87.689333217,BATTERY,2019-04-02T16:10:50.000,18,1159944,1857139,2019
9,21559,12,164,111,24,11,7,False,0225,055XX S PERRY AVE,JC200919,40,2019-03-26T20:53:00.000,UNLAWFUL ENTRY,002,False,05,11635654,0620,41.793726584,"{'type': 'Point', 'coordinates': [-87.627787526, 41.793726584]}",RESIDENCE,-87.627787526,BURGLARY,2019-04-02T16:10:50.000,3,1176645,1868214,2019
31,21867,6,349,208,13,58,64,False,0831,035XX W 72ND PL,JC202164,66,2019-03-26T20:50:00.000,$500 AND UNDER,008,False,06,11636721,0820,41.761530138,"{'type': 'Point', 'coordinates': [-87.710808008, 41.761530138]}",STREET,-87.710808008,THEFT,2019-04-02T16:10:50.000,17,1154091,1856307,2019
4,22260,31,348,206,18,60,9,True,0322,069XX S SOUTH CHICAGO AVE,JC200866,69,2019-03-26T20:49:00.000,TO VEHICLE,003,True,14,11635619,1320,41.768941221,"{'type': 'Point', 'coordinates': [-87.609866115, 41.768941221]}",CAR WASH,-87.609866115,CRIMINAL DAMAGE,2019-04-02T16:10:50.000,6,1181608,1859223,2019
14,21572,36,703,142,16,30,27,False,1132,040XX W POLK ST,JC200869,26,2019-03-26T20:48:00.000,DOMESTIC BATTERY SIMPLE,011,True,08B,11635563,0486,41.870927767,"{'type': 'Point', 'coordinates': [-87.726133891, 41.870927767]}",RESIDENCE,-87.726133891,BATTERY,2019-04-02T16:10:50.000,24,1149628,1896141,2019
32,21546,31,140,241,20,61,40,False,0632,083XX S COTTAGE GROVE AVE,JC200921,44,2019-03-26T20:45:00.000,FROM BUILDING,006,False,06,11635667,0890,41.742974134,"{'type': 'Point', 'coordinates': [-87.605005736, 41.742974134]}",RESTAURANT,-87.605005736,THEFT,2019-04-02T16:10:50.000,8,1183014,1849772,2019
36,14310,22,580,88,22,42,38,False,0111,0000X E RANDOLPH ST,JC200853,32,2019-03-26T20:44:00.000,RETAIL THEFT,001,False,06,11635551,0860,41.884493832,"{'type': 'Point', 'coordinates': [-87.627021129, 41.884493832]}",SMALL RETAIL STORE,-87.627021129,THEFT,2019-04-02T16:10:50.000,42,1176582,1901291,2019
10,21192,1,165,116,24,10,4,False,0223,007XX E 50TH ST,JC202430,38,2019-03-26T20:40:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,002,False,11,11637768,1153,41.804053199,"{'type': 'Point', 'coordinates': [-87.6079418, 41.804053199]}",,-87.6079418,DECEPTIVE PRACTICE,2019-04-02T16:10:50.000,4,1182025,1872022,2019
6,21867,44,344,276,13,58,64,True,0823,035XX W 62ND PL,JC200877,66,2019-03-26T20:37:00.000,UNLAWFUL ENTRY,008,False,05,11635666,0620,41.779753824,"{'type': 'Point', 'coordinates': [-87.712105663, 41.779753824]}",RESIDENCE-GARAGE,-87.712105663,BURGLARY,2019-04-02T16:10:50.000,23,1153689,1862945,2019
23,21572,11,658,82,16,30,27,True,1122,039XX W WASHINGTON BLVD,JC200881,26,2019-03-26T20:35:00.000,POSS: CRACK,011,False,18,11635572,2027,41.881858141,"{'type': 'Point', 'coordinates': [-87.724065792, 41.881858141]}",ALLEY,-87.724065792,NARCOTICS,2019-04-02T16:10:50.000,28,1150163,1900128,2019
21,22615,7,80,133,6,2,19,False,2515,053XX W DEMING PL,JC200910,19,2019-03-26T20:35:00.000,DOMESTIC BATTERY SIMPLE,025,True,08B,11636338,0486,41.926831254,"{'type': 'Point', 'coordinates': [-87.759323806, 41.926831254]}",RESIDENCE,-87.759323806,BATTERY,2019-04-02T16:10:50.000,30,1140452,1916450,2019
48,21194,26,688,157,23,40,58,False,0914,028XX S UNION AVE,JC202646,60,2019-03-26T20:33:00.000,FROM BUILDING,009,False,06,11637158,0890,41.843081808,"{'type': 'Point', 'coordinates': [-87.643973286, 41.843081808]}",RESIDENCE,-87.643973286,THEFT,2019-04-02T16:10:50.000,11,1172087,1886163,2019
23,21572,11,675,100,16,30,27,True,1115,041XX W ADAMS ST,JC200851,26,2019-03-26T20:30:00.000,POSS: HEROIN(WHITE),011,False,18,11635557,2024,41.877935729,"{'type': 'Point', 'coordinates': [-87.72909326, 41.877935729]}",SIDEWALK,-87.72909326,NARCOTICS,2019-04-02T16:10:50.000,28,1148804,1898689,2019
37,22538,43,245,225,19,24,39,False,0421,076XX S KINGSTON AVE,JC200863,43,2019-03-26T20:30:00.000,DOMESTIC BATTERY SIMPLE,004,True,08B,11635606,0486,41.756710512,"{'type': 'Point', 'coordinates': [-87.562691493, 41.756710512]}",SIDEWALK,-87.562691493,BATTERY,2019-04-02T16:10:50.000,7,1194517,1854878,2019
28,21569,14,771,161,21,57,32,True,1013,039XX W 24TH ST,JC200855,30,2019-03-26T20:24:00.000,POSS: HEROIN(WHITE),010,False,18,11635561,2024,41.847924887,"{'type': 'Point', 'coordinates': [-87.723965798, 41.847924887]}",STREET,-87.723965798,NARCOTICS,2019-04-02T16:10:50.000,22,1150278,1887763,2019
13,21554,18,558,237,20,59,70,False,0614,014XX W 82ND ST,JC200847,71,2019-03-26T20:22:00.000,AGGRAVATED: HANDGUN,006,False,04A,11635570,051A,41.744956083,"{'type': 'Point', 'coordinates': [-87.659051199, 41.744956083]}",ALLEY,-87.659051199,ASSAULT,2019-04-02T16:10:50.000,21,1168259,1850374,2019
35,21546,31,497,227,20,61,67,False,0624,075XX S COTTAGE GROVE AVE,JC200858,69,2019-03-26T20:21:00.000,ARMED: HANDGUN,006,False,03,11635628,031A,41.758125035,"{'type': 'Point', 'coordinates': [-87.605376887, 41.758125035]}",SIDEWALK,-87.605376887,ROBBERY,2019-04-02T16:10:50.000,6,1182866,1855292,2019
4,22260,53,348,206,18,60,9,False,0321,067XX S EBERHART AVE,JC200845,42,2019-03-26T20:20:00.000,TO PROPERTY,003,True,14,11635677,1310,41.772292574,"{'type': 'Point', 'coordinates': [-87.613014149, 41.772292574]}",RESIDENCE,-87.613014149,CRIMINAL DAMAGE,2019-04-02T16:10:50.000,20,1180739,1860437,2019
13,21554,18,151,243,9,59,72,True,2223,008XX W 94TH ST,JC200875,73,2019-03-26T20:18:00.000,POSS: CANNABIS 30GMS OR LESS,022,False,18,11635578,1811,41.723018779,"{'type': 'Point', 'coordinates': [-87.644829553, 41.723018779]}",STREET,-87.644829553,NARCOTICS,2019-04-02T16:10:50.000,21,1172204,1842411,2019
44,22615,4,307,133,6,2,19,False,2515,020XX N LONG AVE,JC200865,19,2019-03-26T20:16:00.000,SIMPLE,025,False,08B,11635605,0460,41.918161759,"{'type': 'Point', 'coordinates': [-87.760878565, 41.918161759]}",APARTMENT,-87.760878565,BATTERY,2019-04-02T16:10:50.000,36,1140050,1913288,2019
43,21861,30,253,265,10,19,45,False,0531,0000X E 112TH ST,JC200839,49,2019-03-26T20:15:00.000,ARMED: HANDGUN,005,False,03,11635772,031A,41.690779342,"{'type': 'Point', 'coordinates': [-87.62244044, 41.690779342]}",STREET,-87.62244044,ROBBERY,2019-04-02T16:10:50.000,9,1178413,1830713,2019
46,14926,41,617,51,14,54,37,True,1823,009XX N CAMBRIDGE AVE,JC200862,8,2019-03-26T20:10:00.000,OBSTRUCTING IDENTIFICATION,018,False,24,11635641,3731,41.899199932,"{'type': 'Point', 'coordinates': [-87.641856694, 41.899199932]}",CHA PARKING LOT/GROUNDS,-87.641856694,INTERFERENCE WITH PUBLIC OFFICER,2019-04-02T16:10:50.000,27,1172499,1906617,2019
39,22616,37,20,4,5,15,31,False,1914,009XX W WILSON AVE,JC200848,3,2019-03-26T20:10:00.000,FROM BUILDING,019,False,06,11635548,0890,41.965450685,"{'type': 'Point', 'coordinates': [-87.653311573, 41.965450685]}",APARTMENT,-87.653311573,THEFT,2019-04-02T16:10:50.000,46,1169189,1930734,2019
23,21572,11,783,86,16,30,28,False,1123,034XX W JACKSON BLVD,JC201243,27,2019-03-26T20:10:00.000,TO PROPERTY,011,False,14,11636103,1310,41.877258758,"{'type': 'Point', 'coordinates': [-87.712278516, 41.877258758]}",APARTMENT,-87.712278516,CRIMINAL DAMAGE,2019-04-02T16:10:50.000,28,1153385,1898475,2019
4,14924,53,708,118,23,37,59,False,0933,048XX S RACINE AVE,JC201925,61,2019-03-26T20:09:00.000,ARMED: HANDGUN,009,False,03,11636476,031A,41.806177698,"{'type': 'Point', 'coordinates': [-87.655178245, 41.806177698]}",SIDEWALK,-87.655178245,ROBBERY,2019-04-02T16:10:50.000,20,1169140,1872691,2019
43,21861,30,236,256,10,19,45,True,0512,105XX S STATE ST,JC200882,49,2019-03-26T20:07:00.000,POSS: BARBITUATES,005,False,18,11635587,2021,41.702712085,"{'type': 'Point', 'coordinates': [-87.623392962, 41.702712085]}",STREET,-87.623392962,NARCOTICS,2019-04-02T16:10:50.000,34,1178117,1835059,2019
4,21559,53,435,201,17,11,66,False,0722,064XX S STEWART AVE,JC200878,68,2019-03-26T20:07:00.000,ARMED: OTHER DANGEROUS WEAPON,007,False,03,11636199,0313,41.777689054,"{'type': 'Point', 'coordinates': [-87.634987853, 41.777689054]}",SIDEWALK,-87.634987853,ROBBERY,2019-04-02T16:10:50.000,20,1174729,1862354,2019
12,22615,27,135,194,6,2,21,True,2525,041XX W ARMITAGE AVE,JC200831,20,2019-03-26T20:03:00.000,TO RESIDENCE,025,False,26,11635603,1365,41.917110442,"{'type': 'Point', 'coordinates': [-87.730788769, 41.917110442]}",APARTMENT,-87.730788769,CRIMINAL TRESPASS,2019-04-02T16:10:50.000,35,1148242,1912961,2019
31,21554,17,495,229,20,59,67,False,0621,076XX S NORMAL AVE,JC201812,69,2019-03-26T20:00:00.000,FORCIBLE ENTRY,006,False,05,11636487,0610,41.755501774,"{'type': 'Point', 'coordinates': [-87.636855678, 41.755501774]}",RESIDENCE,-87.636855678,BURGLARY,2019-04-02T16:10:50.000,17,1174285,1854265,2019
13,21861,18,568,250,10,19,45,False,0511,095XX S WENTWORTH AVE,JC201817,49,2019-03-26T20:00:00.000,SIMPLE,005,False,08B,11636446,0460,41.721205526,"{'type': 'Point', 'coordinates': [-87.628654671, 41.721205526]}",STREET,-87.628654671,BATTERY,2019-04-02T16:10:50.000,21,1176625,1841786,2019
46,4299,41,456,66,16,5,24,False,1112,036XX W AUGUSTA BLVD,JC201080,23,2019-03-26T20:00:00.000,DOMESTIC BATTERY SIMPLE,011,True,08B,11635796,0486,41.899095398,"{'type': 'Point', 'coordinates': [-87.718013856, 41.899095398]}",RESIDENCE,-87.718013856,BATTERY,2019-04-02T16:10:50.000,27,1151766,1906421,2019
9,21192,12,448,107,24,10,4,False,0224,047XX S WABASH AVE,JC200846,38,2019-03-26T20:00:00.000,DOMESTIC BATTERY SIMPLE,002,True,08B,11635597,0486,41.808324708,"{'type': 'Point', 'coordinates': [-87.624432552, 41.808324708]}",APARTMENT,-87.624432552,BATTERY,2019-04-02T16:10:50.000,3,1177516,1873541,2019
39,22616,37,611,6,5,15,31,False,1913,012XX W LELAND AVE,JC201616,3,2019-03-26T20:00:00.000,UNLAWFUL ENTRY,019,False,05,11636358,0620,41.967189655,"{'type': 'Point', 'coordinates': [-87.660150847, 41.967189655]}",APARTMENT,-87.660150847,BURGLARY,2019-04-02T16:10:50.000,46,1167324,1931353,2019
5,21853,3,489,32,11,9,10,True,2422,075XX N CLARK ST,JC200842,1,2019-03-26T20:00:00.000,RETAIL THEFT,024,False,06,11635598,0860,42.018297974,"{'type': 'Point', 'coordinates': [-87.67585941, 42.018297974]}",DEPARTMENT STORE,-87.67585941,THEFT,2019-04-02T16:10:50.000,49,1162909,1949944,2019
46,21184,48,37,75,15,28,29,True,1223,023XX W MAYPOLE AVE,JC200860,28,2019-03-26T19:55:00.000,TO STATE SUP LAND,012,False,26,11635620,1350,41.883913644,"{'type': 'Point', 'coordinates': [-87.684499138, 41.883913644]}","SCHOOL, PRIVATE, BUILDING",-87.684499138,CRIMINAL TRESPASS,2019-04-02T16:10:50.000,27,1160932,1900956,2019
23,21572,11,176,86,16,30,28,False,1123,032XX W FULTON BLVD,JC200828,27,2019-03-26T19:50:00.000,AGG: HANDS/FIST/FEET NO/MINOR INJURY,011,False,08B,11635537,0440,41.886400586,"{'type': 'Point', 'coordinates': [-87.707360706, 41.886400586]}",STREET,-87.707360706,BATTERY,2019-04-02T16:10:50.000,28,1154700,1901816,2019
27,22528,42,40,46,11,12,20,False,2412,066XX N CALIFORNIA AVE,JC201318,2,2019-03-26T19:50:00.000,$500 AND UNDER,024,False,06,11635978,0820,42.001750442,"{'type': 'Point', 'coordinates': [-87.699752498, 42.001750442]}",STREET,-87.699752498,THEFT,2019-04-02T16:10:50.000,50,1156461,1943865,2019
31,21554,17,495,228,20,59,40,False,0623,0000X W 79TH ST,JC200805,44,2019-03-26T19:45:00.000,DOMESTIC BATTERY SIMPLE,006,True,08B,11635461,0486,41.75093086,"{'type': 'Point', 'coordinates': [-87.626251763, 41.75093086]}",PARKING LOT/GARAGE(NON.RESID.),-87.626251763,BATTERY,2019-04-02T16:10:50.000,17,1177192,1852623,2019
36,4446,22,669,73,14,55,37,False,1831,0000X W KINZIE ST,JC200973,8,2019-03-26T19:40:00.000,OVER $500,018,False,06,11636650,0810,41.889241483,"{'type': 'Point', 'coordinates': [-87.628827172, 41.889241483]}",ALLEY,-87.628827172,THEFT,2019-04-02T16:10:50.000,42,1176076,1903017,2019
28,21569,14,248,167,21,57,32,False,1031,041XX W 31ST ST,JC200840,30,2019-03-26T19:38:00.000,AGGRAVATED: OTHER DANG WEAPON,010,False,04B,11635582,0430,41.836836352,"{'type': 'Point', 'coordinates': [-87.72831675, 41.836836352]}",SIDEWALK,-87.72831675,BATTERY,2019-04-02T16:10:50.000,22,1149121,1883714,2019
48,21194,26,688,157,23,40,58,False,0914,029XX S UNION AVE,JC200792,60,2019-03-26T19:37:00.000,ATTEMPT FORCIBLE ENTRY,009,False,05,11635584,0630,41.840891566,"{'type': 'Point', 'coordinates': [-87.643919728, 41.840891566]}",APARTMENT,-87.643919728,BURGLARY,2019-04-02T16:10:50.000,11,1172108,1885365,2019
31,22257,17,281,205,17,23,65,True,0726,018XX W 68TH ST,JC200798,67,2019-03-26T19:36:00.000,UNLAWFUL POSS OF HANDGUN,007,False,15,11635614,143A,41.770297004,"{'type': 'Point', 'coordinates': [-87.670373542, 41.770297004]}",STREET,-87.670373542,WEAPONS VIOLATION,2019-04-02T16:10:50.000,17,1165098,1859584,2019
36,4446,22,670,72,14,55,37,False,1832,006XX N CLARK ST,JC200800,8,2019-03-26T19:34:00.000,POCKET-PICKING,018,False,06,11635463,0870,41.893770161,"{'type': 'Point', 'coordinates': [-87.631179463, 41.893770161]}",ATHLETIC CLUB,-87.631179463,THEFT,2019-04-02T16:10:50.000,42,1175422,1904662,2019
4,22260,53,122,211,18,60,67,False,0322,066XX S HARTWELL AVE,JC200850,69,2019-03-26T19:34:00.000,TO VEHICLE,003,False,14,11635618,1320,41.773599682,"{'type': 'Point', 'coordinates': [-87.621511986, 41.773599682]}",STREET,-87.621511986,CRIMINAL DAMAGE,2019-04-02T16:10:50.000,20,1178417,1860894,2019
23,21572,11,736,82,16,30,27,True,1122,038XX W ADAMS ST,JC200807,26,2019-03-26T19:32:00.000,MANU/DEL:CANNABIS OVER 10 GMS,011,False,18,11635467,1822,41.878026122,"{'type': 'Point', 'coordinates': [-87.721803536, 41.878026122]}",STREET,-87.721803536,NARCOTICS,2019-04-02T16:10:50.000,28,1150789,1898736,2019
27,22528,42,32,35,11,12,20,False,2411,028XX W LUNT AVE,JC201689,2,2019-03-26T19:30:00.000,TO PROPERTY,024,False,14,11636536,1310,42.008447433,"{'type': 'Point', 'coordinates': [-87.700462414, 42.008447433]}",APARTMENT,-87.700462414,CRIMINAL DAMAGE,2019-04-02T16:10:50.000,50,1156250,1946304,2019
35,21546,9,247,227,20,61,40,False,0624,079XX S INGLESIDE AVE,JC200810,44,2019-03-26T19:30:00.000,AGGRAVATED: OTHER DANG WEAPON,006,False,04A,11635593,0530,41.7507953,"{'type': 'Point', 'coordinates': [-87.601534808, 41.7507953]}",STREET,-87.601534808,ASSAULT,2019-04-02T16:10:50.000,8,1183937,1852630,2019
22,22212,45,595,253,9,13,72,True,2232,010XX W 103RD PL,JC200797,73,2019-03-26T19:26:00.000,AGGRAVATED: OTHER DANG WEAPON,022,True,04A,11635546,0530,41.705956552,"{'type': 'Point', 'coordinates': [-87.648373487, 41.705956552]}",RESIDENCE,-87.648373487,ASSAULT,2019-04-02T16:10:50.000,34,1171286,1836186,2019
35,21546,9,497,227,20,61,67,False,0624,076XX S INGLESIDE AVE,JC200768,69,2019-03-26T19:25:00.000,TO PROPERTY,006,False,14,11635622,1310,41.755914218,"{'type': 'Point', 'coordinates': [-87.601659909, 41.755914218]}",APARTMENT,-87.601659909,CRIMINAL DAMAGE,2019-04-02T16:10:50.000,8,1183887,1854495,2019
13,21554,18,533,245,9,59,70,True,2221,087XX S JUSTINE ST,JC200909,71,2019-03-26T19:24:00.000,MANU/DEL:CANNABIS OVER 10 GMS,022,False,18,11635700,1822,41.735112039,"{'type': 'Point', 'coordinates': [-87.66182876, 41.735112039]}",RESIDENCE,-87.66182876,NARCOTICS,2019-04-02T16:10:50.000,21,1167529,1846781,2019
37,21202,43,244,238,19,25,42,False,0423,083XX S MANISTEE AVE,JC201112,46,2019-03-26T19:21:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,004,False,11,11636619,1153,41.743786316,"{'type': 'Point', 'coordinates': [-87.557606108, 41.743786316]}",,-87.557606108,DECEPTIVE PRACTICE,2019-04-02T16:10:50.000,7,1195947,1850181,2019
43,21861,30,570,250,10,19,45,False,0511,0000X E 101ST PL,JC200816,49,2019-03-26T19:20:00.000,DOMESTIC BATTERY SIMPLE,005,False,08B,11635774,0486,41.709927024,"{'type': 'Point', 'coordinates': [-87.621636211, 41.709927024]}",RESIDENCE,-87.621636211,BATTERY,2019-04-02T16:10:50.000,9,1178575,1837692,2019
14,21569,36,34,152,21,57,30,True,1022,031XX W OGDEN AVE,JC200794,29,2019-03-26T19:20:00.000,POSS: HEROIN(WHITE),010,False,18,11635457,2024,41.858213965,"{'type': 'Point', 'coordinates': [-87.704772409, 41.858213965]}",SIDEWALK,-87.704772409,NARCOTICS,2019-04-02T16:10:50.000,24,1155480,1891550,2019
33,22538,32,152,262,18,24,39,True,0332,067XX S JEFFERY BLVD,JC200809,43,2019-03-26T19:20:00.000,MANU/DEL:CANNABIS 10GM OR LESS,003,False,18,11635538,1821,41.772812361,"{'type': 'Point', 'coordinates': [-87.576477067, 41.772812361]}",SIDEWALK,-87.576477067,NARCOTICS,2019-04-02T16:10:50.000,5,1190704,1860712,2019
23,21572,11,675,100,16,30,27,True,1115,040XX W ADAMS ST,JC200813,26,2019-03-26T19:15:00.000,MANU/DELIVER: HEROIN (WHITE),011,False,18,11635539,2014,41.877967604,"{'type': 'Point', 'coordinates': [-87.726291244, 41.877967604]}",SIDEWALK,-87.726291244,NARCOTICS,2019-04-02T16:10:50.000,28,1149567,1898706,2019
38,22618,25,362,11,1,21,16,False,1722,044XX W MONTROSE AVE,JC201768,16,2019-03-26T19:15:00.000,TO VEHICLE,017,False,14,11636519,1320,41.960818082,"{'type': 'Point', 'coordinates': [-87.739296905, 41.960818082]}",VEHICLE NON-COMMERCIAL,-87.739296905,CRIMINAL DAMAGE,2019-04-02T16:10:50.000,39,1145816,1928872,2019
23,22216,11,674,97,25,32,26,False,1522,052XX W MADISON ST,JC200782,25,2019-03-26T19:15:00.000,SIMPLE,015,False,08B,11635631,0460,41.880362084,"{'type': 'Point', 'coordinates': [-87.755847438, 41.880362084]}",DEPARTMENT STORE,-87.755847438,BATTERY,2019-04-02T16:10:50.000,28,1141512,1899523,2019
14,21572,36,36,140,16,30,28,True,1134,006XX S KEDZIE AVE,JC200753,27,2019-03-26T19:05:00.000,POSS: HEROIN(WHITE),011,False,18,11635428,2024,41.873431579,"{'type': 'Point', 'coordinates': [-87.70590843, 41.873431579]}",SIDEWALK,-87.70590843,NARCOTICS,2019-04-02T16:10:50.000,24,1155130,1897093,2019
,,,,,,,,False,1134,011XX S KEDZIE AVE,JC206887,29,2019-03-26T19:00:00.000,TO PROPERTY,011,False,14,11640602,1310,,,APARTMENT,,CRIMINAL DAMAGE,2019-04-02T16:10:50.000,24,,,2019
4,14924,19,708,118,23,37,59,False,0933,050XX S CARPENTER ST,JC200736,61,2019-03-26T19:00:00.000,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,009,True,04B,11635588,0496,41.802456277,"{'type': 'Point', 'coordinates': [-87.651439805, 41.802456277]}",RESIDENCE,-87.651439805,BATTERY,2019-04-02T16:10:50.000,20,1170170,1871343,2019
24,21849,13,106,59,2,20,6,False,2032,049XX N DAMEN AVE,JC201530,4,2019-03-26T19:00:00.000,ATTEMPT FORCIBLE ENTRY,020,False,05,11636375,0630,41.971457633,"{'type': 'Point', 'coordinates': [-87.679268496, 41.971457633]}",RESTAURANT,-87.679268496,BURGLARY,2019-04-02T16:10:50.000,40,1162113,1932868,2019
12,21538,15,216,168,7,39,22,False,1412,031XX N KIMBALL AVE,JC200767,21,2019-03-26T19:00:00.000,FORCIBLE ENTRY,014,False,05,11635554,0610,41.938047213,"{'type': 'Point', 'coordinates': [-87.71244618, 41.938047213]}",APARTMENT,-87.71244618,BURGLARY,2019-04-02T16:10:50.000,35,1153179,1920626,2019
8,22248,49,777,120,23,56,61,False,0923,031XX W 53RD PL,JC201385,63,2019-03-26T19:00:00.000,TO PROPERTY,009,False,14,11636053,1310,41.796280165,"{'type': 'Point', 'coordinates': [-87.702077374, 41.796280165]}",RESIDENCE,-87.702077374,CRIMINAL DAMAGE,2019-04-02T16:10:50.000,14,1156380,1868987,2019
47,21202,43,509,239,19,25,42,False,0424,087XX S BURLEY AVE,JC201381,46,2019-03-26T19:00:00.000,AUTOMOBILE,004,False,07,11636145,0910,41.736620357,"{'type': 'Point', 'coordinates': [-87.545821332, 41.736620357]}",STREET,-87.545821332,MOTOR VEHICLE THEFT,2019-04-02T16:10:50.000,10,1199187,1847599,2019
7,22216,52,672,85,25,32,26,False,1512,004XX N WALLER AVE,JC201670,25,2019-03-26T19:00:00.000,$500 AND UNDER,015,False,06,11636329,0820,41.888102185,"{'type': 'Point', 'coordinates': [-87.767691506, 41.888102185]}",STREET,-87.767691506,THEFT,2019-04-02T16:10:50.000,29,1138268,1902322,2019
38,4450,28,799,53,1,50,13,False,1711,058XX N CHRISTIANA AVE,JC201178,13,2019-03-26T19:00:00.000,TO VEHICLE,017,False,14,11635994,1320,41.987592415,"{'type': 'Point', 'coordinates': [-87.712678557, 41.987592415]}",STREET,-87.712678557,CRIMINAL DAMAGE,2019-04-02T16:10:50.000,39,1152985,1938680,2019
33,22538,32,452,89,18,24,39,False,0333,071XX S CYRIL AVE,JC201356,43,2019-03-26T19:00:00.000,SIMPLE,003,False,08A,11636027,0560,41.764900898,"{'type': 'Point', 'coordinates': [-87.576943938, 41.764900898]}",STREET,-87.576943938,ASSAULT,2019-04-02T16:10:50.000,5,1190602,1857828,2019
37,21202,43,244,234,19,25,42,False,0422,079XX S COLFAX AVE,JC201242,46,2019-03-26T19:00:00.000,$500 AND UNDER,004,False,06,11635934,0820,41.751342079,"{'type': 'Point', 'coordinates': [-87.56137777, 41.751342079]}",PARKING LOT/GARAGE(NON.RESID.),-87.56137777,THEFT,2019-04-02T16:10:50.000,7,1194893,1852925,2019
35,22538,32,418,89,18,24,39,False,0333,074XX S CHAPPEL AVE,JC200872,43,2019-03-26T19:00:00.000,$500 AND UNDER,003,False,06,11635569,0820,41.759187595,"{'type': 'Point', 'coordinates': [-87.574910886, 41.759187595]}",STREET,-87.574910886,THEFT,2019-04-02T16:10:50.000,5,1191175,1855751,2019
21,22618,27,115,25,1,21,15,False,1731,047XX W CORNELIA AVE,JC200756,15,2019-03-26T18:54:00.000,TO PROPERTY,017,False,14,11635449,1310,41.944696502,"{'type': 'Point', 'coordinates': [-87.744758117, 41.944696502]}",RESIDENCE,-87.744758117,CRIMINAL DAMAGE,2019-04-02T16:10:50.000,30,1144371,1922987,2019
,,,,,,,,False,0432,108XX S AVENUE H,JC200749,52,2019-03-26T18:50:00.000,SIMPLE,004,False,08A,11640544,0560,,,RESIDENCE,,ASSAULT,2019-04-02T16:10:50.000,10,,,2019
25,4449,38,684,30,5,22,57,False,1934,028XX N CLARK ST,JC200719,6,2019-03-26T18:44:00.000,SIMPLE,019,False,08A,11635420,0560,41.933436218,"{'type': 'Point', 'coordinates': [-87.645397373, 41.933436218]}",DRUG STORE,-87.645397373,ASSAULT,2019-04-02T16:10:50.000,44,1171435,1919085,2019
